"","normal.1","normal.2","normal.3","normal.4","normal.5","normal.6","normal.7","normal.8","normal.9","normal.10","normal.11","normal.12","normal.13","normal.14","normal.15","normal.16","normal.17","normal.18","normal.19","normal.20","normal.21","normal.22","normal.23","normal.24","normal.25","normal.26","normal.27","normal.28","normal.29","normal.30","normal.31","normal.32","normal.33","normal.34","normal.35","normal.36","normal.37","normal.38","normal.39","normal.40","colon.1","colon.2","colon.3","colon.4","colon.5","colon.6","colon.7","colon.8","colon.9","colon.10","colon.11","colon.12","colon.13","colon.14","colon.15","colon.16","colon.17","colon.18","colon.19","colon.20","colon.21","colon.22"
"107",2.91041494334832,2.51879186520083,2.79857641548219,2.86599549560478,3.12146135354598,3.33227683189666,2.96992935300624,3.19114558745039,3.15066358606143,3.02103259389709,3.05069822521325,3.26787834898037,3.29644770343009,2.66963876224807,2.72156125695862,3.15035034585054,3.13105056677975,3.2132128469776,3.40160836644599,2.93608313016814,3.14479481675049,3.16009884834425,2.94528943864395,3.07715026740829,2.78844502195872,3.19469154782414,3.11186419286689,2.71183990530931,3.28380478611488,3.16783292315167,3.37922231382746,3.34764392115383,2.5367540835124,3.37087700797884,3.2675201979174,2.80151347042279,2.81768764226824,2.75847188967151,3.06591708610795,2.91694849935989,2.75809493079663,2.69295481880149,2.71800108990024,2.81999033843212,2.90103717311244,3.01836549683338,2.92154146973734,3.2459479778503,2.64832829168631,2.76256697546506,2.80578621616119,2.31561615665226,2.83117204033043,2.83777698084446,3.09565047149078,2.67188065638985,3.12146995595223,3.12901601991011,2.95361474169064,2.88826727096289,2.36076376595415,3.01204013251854
"108",2.92513926774509,2.8580225967146,2.73969395360915,2.94717201248476,3.07368628100417,3.2260302580563,2.87153791038501,2.79558720417415,2.79052090012597,2.79944049461887,2.98808159493707,2.41236393346298,2.79575231599338,2.75358305889291,2.67024237313645,2.99809797415408,3.13043869423375,3.07631585746617,2.98138080884951,2.79930263320086,2.80845236815265,2.90814173698594,2.74591366895008,2.5352038964388,3.10385203780381,2.44248172887267,2.745879560204,2.33863575249119,3.04689345560917,3.06950252295062,3.08696236987229,2.80218172399185,2.68520525517168,2.9017708519012,2.69224637622872,2.60740944671097,2.71544654705583,2.50099418167014,2.80013086629679,2.66710257410378,2.96728582285659,2.8991054340087,2.68650779381702,2.81732154756726,2.84560571261294,3.01754404482145,2.73200553619256,2.39983374076048,2.79279690029142,2.8586980732734,2.96740053442447,2.31326068214725,2.34870878324892,2.91441390274182,3.0188283970281,2.78359096047438,2.8201291805621,2.78705025158473,2.72480305341167,2.71783894663975,2.66041957579547,2.71181987821082
"109",2.63297454360134,2.41487311460147,2.83496561427695,2.77187948431168,2.50295259873057,3.39360020738359,2.99294599478037,2.84180198750403,2.5424815262194,2.33371170048077,2.88732326446484,2.89899721586372,3.03306221573573,3.06896466594445,2.97322313382468,3.20065012397228,3.36854022694029,3.30309151166876,3.05108835793619,2.82723757525907,2.83577219216451,3.02802397347837,2.51011251106317,2.81406021586194,2.97361327590984,2.9899806806211,2.94905928017379,2.47849254380891,3.25362388637373,3.31587829464471,3.09710626976319,3.20444048226732,2.77533642477944,3.15408261196171,2.80696642023053,2.80096009836594,2.73413548300671,2.60789579602234,3.16825395696075,2.703790959316,2.96827917928686,2.44457757327563,2.39525429594894,2.4984811359739,3.0622166472296,2.96659398508029,2.80438139716472,2.93184164993784,2.39288592694471,2.58904294505616,3.05092133905431,2.31309439551711,2.85857403885602,2.68995227490838,3.10745208917658,3.059602226267,3.15362168987081,2.9211595413791,2.68223987043639,2.85868304068511,2.88780501336809,2.78862082018004
"110",3.04748565353521,3.10914511604082,3.00208070694134,3.063849663421,3.49992649703741,3.04000764582892,2.88400830640022,3.14703637367056,2.6136542210943,3.02502766382518,3.10925322727187,2.55406040820207,2.70679883170033,2.64650420034337,2.64316140412338,2.76191374991946,3.17371496961071,2.922243938904,2.97585268632465,2.32726184594479,2.3652234901607,2.76934778122889,2.5732053233162,2.37899487252221,3.27677190378078,2.50784238408012,2.66400581365538,2.38911068612708,2.74114076105934,2.94123369849023,2.71909190321301,2.91850082978234,2.57583418529854,2.60933957327541,2.56532528894219,2.5474870284442,2.95603689715794,2.35017773061555,2.52119531000459,2.63774607771437,3.16129012175907,3.21352870054812,2.86019047114686,2.88179820947795,3.14711725474394,3.44369609559068,2.68493732542833,3.07182819562225,2.58780914711675,2.90932999824143,3.13332010935179,2.30861776341474,2.61378237969491,2.68472869663158,2.85057042610978,2.89511370591956,2.7017449477425,2.63859407400734,2.8922929130595,2.92441627402349,2.86888091463629,2.80254454884809
"111",3.14240823924976,3.15008222322993,3.08945469464691,3.01305381195581,3.22680476140271,2.97941519795981,3.16413863033617,3.18788717840955,2.57026119920339,2.85423618462302,2.94936926736829,2.64343663690516,3.12646627281767,2.9672366514793,3.07102084614835,3.2515369219166,3.44341143602173,3.27952949455571,3.58121682379326,2.85424377833888,2.67701920840201,3.33762619795917,3.07855243931568,2.85293189437849,3.06677348396644,2.70527128294531,3.1151580773607,3.29101234289539,3.17762560051415,3.6062202162636,3.16334403255614,3.14938808501542,3.43384839972757,3.15938934872384,3.17613651018315,3.36861712071091,3.47929199790058,2.87303853858721,3.17568610500209,2.99214410287389,3.59912116666063,3.35520742670406,3.19268102962744,3.26188024638479,3.45923394133685,3.72954402405066,3.27368922840629,3.12706833554371,2.52615505092932,3.07021339698499,3.5107443511922,2.30746127156932,3.55357266210103,3.41160581841764,3.69689292205337,3.53437168978816,3.5598770130392,2.99687653197741,3.62333136429924,3.16913563946428,3.42234912214331,3.42688257888919
"112",2.95918653218944,2.30621050816776,2.7963777253668,2.7375173115473,2.80975044585635,3.35737575218637,2.80475544115668,3.02599159084321,2.45385323258819,2.59803777053104,3.12122324224137,2.75784502566366,2.84667466034493,2.79812385622199,2.83009122256898,3.10853400642275,3.32529924213067,3.18742082161677,3.21600086542978,2.73999075050619,2.83211222711932,2.94745414697227,2.82854175107885,2.69544518896744,3.23453626450008,2.74744418065312,2.89947622865272,2.54002690270734,3.08320241574319,3.30666623526691,3.20579848594661,3.17968699884762,2.84474891308401,3.11891610906937,2.89471057071524,2.74094793714302,2.81674106098901,2.49707945382946,2.78848360118655,2.76265981140196,2.97401824649278,2.6221449138567,2.63916263986793,2.96520366311031,3.15426797038159,2.92890555713154,3.25213366603233,2.61180293905886,2.57642773971944,2.87160698313209,3.26004055675497,2.4658040466422,2.77296619226945,2.80111774308966,3.16982132886214,3.11989481538036,2.86347651963724,3.07007020648207,3.03263386823459,2.85692012509312,2.94393946447222,2.89628043537972
"113",2.78667335566387,2.52938062069446,3.10371439073107,3.08407914632756,3.22003221068928,3.60741480890084,2.89897529498056,3.18055341889398,2.30309611497748,2.79661682400237,2.61020354136304,2.9791572653287,3.2449076889779,2.97538642351348,2.99422749042511,3.37790677973984,3.17142146308601,3.16891531300079,3.2457325230886,3.11096913135419,3.26055998068232,3.51389848208456,2.75593390046971,3.417564687036,3.235203235555,3.39018657552968,3.24717141273906,2.99886119955702,3.64626584770208,3.3476166136452,3.64945339713697,3.62780262522747,3.00523149190727,3.53061777757722,3.14883972474664,3.33065141351993,3.34616244954034,3.02912495035659,3.19017336196708,3.23491128518702,3.12506792000159,2.6839943341081,2.94373991198068,3.02187378654208,3.28377597871152,3.32804151736881,2.58204915147232,2.79074156682969,2.39114911211534,2.93919028726621,2.85057502097579,2.30306369627232,3.04216535743125,3.36019376969177,3.5831500123208,3.37492169935642,3.2735747410507,3.0765316562062,3.2926193086714,3.23680672259592,3.1042774931599,3.24952365055617
"114",2.7041505168398,2.29039359108792,2.97835972347504,2.73868544708889,3.1936170762214,3.25990818668357,2.90638083967679,2.98472079006173,2.69525505750114,3.09227314000102,2.95113830002573,3.03991606379478,3.12163901446822,2.81434749861514,2.70952435587634,3.21902886069394,2.82748235585147,3.19488293335213,3.17344962167095,2.83609456270407,3.10533261570204,3.31027155527333,2.92580825504548,3.16999973921677,2.74523391260944,3.15514046981093,2.9703329265045,2.76224048550742,3.49882847534842,3.29831314639297,3.54343475373849,3.49057575065971,2.58920373867897,3.62412113979167,3.04558308631219,2.97146778211267,2.80416158965185,2.4883479749259,3.12043862081781,2.74655830751858,2.92252499806442,2.66719136346817,2.74412862438402,2.99118618967385,2.99447277997261,2.99052143767585,2.79691414320011,2.78239020072583,2.7082455746581,2.9180657397833,2.76010192216895,2.45183438942285,2.84873241514736,3.21120765850999,3.33543583435836,3.14119335422313,3.05372843772254,2.96838603870472,3.10229090703884,2.94350873659168,2.81812852945445,3.01146576897384
"115",2.59106063154343,2.34867335063517,2.59330980854178,2.82900264769525,3.10191924582209,3.4506736930707,2.53105901959553,3.13956539993806,2.48825350381637,2.6433774679368,3.36070564544346,2.32349764954519,3.02522780815726,2.96407658436518,2.98042003522954,2.97047528100715,3.26811837344759,3.31790570757473,2.73941692781943,3.03767827589959,2.67560160100312,3.00394905396233,3.07171020618143,2.93383303182933,2.70734810969733,2.7615045331892,2.3512900434055,2.97847996726809,3.40976168681661,3.07217152631393,3.39860830771588,3.02172026128042,2.86767929176863,3.24543421628799,2.74748024854675,2.66991651816983,2.28636823208575,2.56898632496843,2.43980996590259,3.01559922206715,3.07265642168146,2.41462124300423,2.66007682130944,2.75730562994818,3.02625253704836,3.13928785482491,2.56971659777877,3.04347596575814,3.2735411061001,2.61309018049455,3.17195757718486,2.57071802332789,2.68332154811623,3.36440088924969,3.56238732810522,3.26322704754453,2.56065231297968,2.90203657779916,2.34003314529761,2.49427553932501,3.4332776746727,3.016297965964
"116",2.47298304219692,2.90384188663629,2.8753948181944,2.89761472196766,3.37116579849441,3.15850005721032,2.88856347528665,3.19498063197171,2.97911682491146,2.90915470980843,2.65981759357553,3.21222058821696,3.33465199349917,3.14168918082754,2.91308235084374,2.71807798284744,3.20492845600718,3.51761250196766,3.38934729802523,3.00321595718577,3.0177468332351,3.05390255156715,2.77371423934931,3.1973680975552,3.03086576219899,2.79642688393762,2.78897132076637,2.88424010876609,3.15852869856389,3.46803646227364,3.84914028837744,3.82285764780294,2.77016967036093,3.01912252429442,2.82493896742857,3.18194892015416,3.41511447074623,2.34533206373987,2.99642027244321,3.28672585535382,2.73035018802619,3.09385401320004,3.01094997861134,3.44090691058738,3.23822681236357,3.40171859669857,2.85578936993174,2.71307558108137,2.60869046741103,3.01956954870924,2.86355704827196,2.28460836343809,2.73840990278476,2.97441323996103,3.28022113691129,3.29450065971938,3.26673369178325,2.72785527501773,3.17916385502336,3.38970640042929,3.03490206015856,3.15982050791684
"117",2.65287097579663,2.65985561318917,2.7879950431572,2.64541367180536,3.39743224754366,3.32512193121911,2.95003486972596,3.00288496920629,2.85754356050827,2.68349619256312,2.71107294612404,2.82503562903014,3.18091079668274,2.80024438845183,2.6650823918619,3.03031881705639,2.99599147696788,2.74547492360344,3.27408362014544,3.20154186502564,2.79883357676642,3.19497788761699,2.66151572151714,2.67929727062679,2.83454388468193,2.74433112893565,3.15757386376782,3.09708154282185,3.29514660935491,3.37283310510711,3.34785329317862,3.28509407712641,2.9445912322012,3.44178446703179,3.11697531098152,3.21368472241438,3.22670072199212,2.56700282652482,3.10122753402256,2.99673543814068,3.16609249409034,2.62042366679301,2.88185878326875,2.81422677973834,3.14538832994414,3.36714547021091,2.85369060851491,2.45744852101043,2.59136516840857,2.97400883135868,2.87082877335506,2.2832022570959,3.02731494439055,3.38131277061865,3.38344575335042,3.20959441347283,3.52176356653158,2.96698778234821,3.27052511759877,3.23806932345576,3.00843357510534,3.23635110978766
"118",2.56429314461981,2.88907889432119,2.83640087015694,2.85040957516508,3.42517235334075,3.07491469414009,2.70983472777545,3.13420539000425,2.96419655624991,3.02158721999244,3.24077382528419,3.31019901853114,3.15591911898664,2.72096510229048,2.78782518538021,2.90362167214157,3.07294208402149,3.25101277552979,3.39380522191111,3.11260081271729,2.65702237071435,3.07735656623418,3.37005070017388,3.1941392158917,3.00351653869909,3.0415569753189,2.76856503448806,2.95942361797706,3.48376518577533,3.17510501541788,3.5133416360413,3.28137970970233,2.77051511876133,3.284369815541,3.14381899972452,3.12193964470548,3.26014325538893,2.73004807714245,3.0719592901254,3.08643457984914,2.82256442109519,2.57273223401768,2.87503882426379,2.85608058917306,3.00663715906859,3.04892807311132,2.6160499384151,2.56696457189771,2.42660884466617,2.68279016990962,2.93137395322656,2.28262777656677,2.86136487149975,3.04535427816197,3.28100039599625,2.96676924551896,3.32513246961419,3.00219687180446,3.09319614371423,3.15603095976557,2.95211529720566,3.19523627986838
"119",3.34962497948119,3.99933061443678,3.49398578491381,3.13453090386504,3.20292062534256,3.40482836484788,3.34789982608411,3.4312368672931,3.18038792178262,2.73969098793721,3.05214786484576,3.00932976939101,3.84277931745519,3.02990705099189,3.06316674109009,2.93671664229354,3.41130627803844,2.83688008079557,2.77291368955293,2.47116331110981,2.81772068303771,3.6325191620869,3.21426550721766,2.92950449884277,3.58583000478789,2.28031937807789,3.43667279444344,3.41760930040124,2.52789078579903,3.81365962143923,3.57165047174979,3.68936236552584,3.206364037562,3.44887726845716,3.18761659345082,3.40333847200776,3.98918586797737,3.43797380253919,3.37114224038271,3.51970136076109,3.14577617669297,3.93122158887604,3.36771504401177,3.10301734678894,3.79416874028946,3.96186489181156,3.67249166759019,3.73899993273352,2.94286834430209,3.0957510906579,3.79409357278614,2.88853891625873,3.57478036414474,3.28169767055075,3.56118698133686,3.43668351975525,3.61206031291051,3.03760926159682,3.5661380381016,3.68409434331686,3.34927923743839,3.63687111998584
"120",2.87990445732191,3.30293669970487,2.92624871329208,3.02960407551646,2.61021514523285,3.32377714488261,2.83307878008984,3.03444940858932,3.04243768180528,2.43230485718393,2.97041993757337,3.12419554436688,2.86109041506773,2.89389050047314,2.89503559745232,2.75436199130521,3.25156957946479,3.43826934570009,3.60349235106764,3.06067491655292,2.78273617383349,2.97603703667387,2.94337613721517,2.87769418772632,2.90684662592799,2.69741618000326,2.80274441113496,2.63854986426108,3.15824937984512,3.43854461122506,3.33480619088524,3.19359761029809,3.30135327270074,2.87347214821526,2.73594375542299,3.04088193099695,3.38767832273825,2.39277230648526,2.83253628516934,3.3390388146621,3.20402497034566,3.10814442713353,2.77325866133453,2.69975412696956,3.14136240400435,3.40191356683096,2.73259477555528,2.2754183137452,2.63587851393945,2.87856487813424,3.37193294634174,2.75418992696741,2.99366764558587,3.04611314499108,3.16640897588784,3.3888107748047,3.47688697652678,2.89393010589632,3.06142688059379,3.45917432063065,3.10442858687068,3.33572218824739
"121",2.94750315933714,2.66504912842593,2.56957732483736,2.81703071295037,3.05262157912784,3.18610668224188,2.50774025574867,2.95375796711212,2.68587710097449,2.78869937809385,2.87654085401382,2.47141570203867,3.13065956014722,2.81274787896793,2.81117030020159,2.91865118567781,3.1980640626958,3.21068025444504,3.1219824765155,2.97571785231011,2.93964225035968,2.88073943588161,2.92779916338723,2.58485466342119,2.8689955049445,2.55803105882201,2.94158537069006,2.49592738835581,3.29739362347073,3.35184896770585,3.20026144927465,2.98931577530793,2.99592963854291,3.29297640248687,2.91472712899775,2.74364226704427,2.7252035553843,2.81331326458539,3.23370967161846,2.93071804014982,3.05754112168363,2.82779298811343,2.58229609148106,2.88849373524687,2.91507241314381,3.18040033482046,2.6881612330226,2.53602907617424,2.83648235745815,2.70766951598506,3.05457019745775,2.27502326532269,2.83026398117972,3.05795122996137,3.37939186032878,2.99181233632163,3.10369297884324,2.96357029046985,2.70117927732403,2.83150260509909,3.04696408959788,3.11745833352385
"122",2.81079183284238,2.30687249558349,2.78502180389105,2.660773014642,2.47624998281653,3.29843003347098,2.69086030827204,2.76641377668007,2.42628958448749,2.46567463796803,2.96785498594737,2.68881122257002,2.7910903607093,2.68123671345117,2.68031624626956,2.85194594677583,3.07909980819723,2.91304720245532,3.0340506171141,2.71824107551832,2.80246157084137,2.91117492688629,2.66926689197538,2.56004867472202,3.04650542651793,2.55455881113434,2.84767289310463,2.50563659043127,2.84161831166441,3.076967042794,3.13669520615422,2.92272026925878,2.84020414482222,3.09993775845604,2.88370613963759,2.64407652651906,2.77099184667256,2.40859183876128,2.72104560000966,2.74151106321816,2.91701356451757,2.27470614630027,2.64053360880295,2.70423204668809,3.044169197756,2.84849086220717,2.41359729638844,2.35435818273532,2.47786254145729,2.83872082904451,3.0225175718025,2.50428391931906,2.62577274434603,2.84489868411954,2.93521684136639,2.86025563256457,2.79152223078562,2.99740822964678,3.03401801047575,2.75573101942906,2.85819269311212,2.80209011413972
"123",2.86820835594545,2.44076668566273,2.73462459680814,2.70869096261502,2.52599137936131,3.26545491866362,2.82994363788097,2.93674346571529,2.37746236134647,2.37763359736802,3.05306287778278,2.60599086205904,2.85177651368939,2.64406796143078,2.73924260640557,2.79572943350434,3.14576596238049,2.97174014244605,3.07839380815626,2.64420522890821,2.80060662837453,2.87661092438478,2.60666410196256,2.59000807642477,3.01463753889842,2.64549829370591,2.85762896406195,2.48308782079894,3.10961792520147,3.35238238269046,3.21282975204432,3.19793922091374,2.87993172546793,3.05901992589147,2.76813841223115,2.80894205900267,2.76403640313548,2.4596347655362,2.87690893903648,2.72568513601894,2.86797789337517,2.61275107154517,2.57040532144663,2.77317324763085,3.00288259639491,2.73315234822518,2.73350966011585,2.41194823149822,2.40035910611721,2.72765936256061,3.22613696095424,2.26945734629576,2.75230276229768,2.98370198215967,3.18775700862728,3.1148729828947,2.88872292642648,3.04034611781952,3.1647892808594,2.927886461149,3.08693748517147,3.00835830458463
"124",2.52799487700919,2.70880116197817,2.80903757418032,2.7821901334,3.15438048062057,3.08710336809581,2.66077628675849,2.99851465554963,2.72089923993099,2.73631680790411,2.77710906942638,3.13184197670252,3.19914209888051,3.20255154943858,2.56840429279975,2.76395182603332,3.10625768573467,3.46181766246296,3.38073289597319,2.90974827431101,2.59688364642432,2.93544848094479,2.63013597581076,2.76971132369601,3.10415532292414,2.73186013458106,2.88042497633407,2.67006021747313,3.23344969847519,2.93084173750437,3.16856132660105,3.72626348866614,2.7068081727338,3.06852510993222,2.99193507621663,2.82499080021694,3.31892599286287,2.44691423065615,2.80012439808052,3.34770397212746,2.70609569864218,2.80084140476751,2.97591299748289,3.41630698757322,3.18470190485233,3.26445153946074,2.58383276646452,2.29951767108909,2.54196980851142,2.76602402416614,3.03210479686083,2.26109002089222,2.95836419563546,2.87447905768838,3.40694691532635,3.16665031369816,3.15547450369941,2.8726903130215,3.28742872574295,3.05890166561527,2.67960849103723,3.26039596144962
"125",3.30970918480164,2.55766356788757,2.37971332729978,2.35593257908859,2.83308173961497,2.80191625914479,2.73873003314906,2.83825940331903,2.4424503708798,2.51953267811044,2.65120772627954,2.43474051224549,2.52310397712836,2.54940945632434,2.63739340352232,3.14943811433274,3.29302011170061,2.55946223294036,3.18496066669481,2.5877123677766,2.63405385342207,2.96222308594281,3.00701124222181,2.40149747069644,3.08098794793585,2.25724646490737,2.94621208387313,3.20087852941841,2.6806096942398,3.36714804366628,2.77347925946105,3.08259061197878,3.07593046746692,3.09896543441637,3.07988867813772,3.0688868483416,3.31432947681345,2.92665814730025,2.8624854414706,2.74258374661744,3.24552623930466,2.79519937910647,2.37554245175831,2.70295047368504,2.76798654093706,3.15127406196725,2.65817720822254,3.12561543708813,2.56816797690084,2.37931685096601,3.13285541079794,2.27976672451573,3.23525975772129,3.10857601624999,3.22342130235322,3.35101220798108,3.1219974305783,2.8000663518499,3.29037273942302,3.11090437561112,3.18767579831781,3.17200092290395
"126",2.90782436221109,2.84421925624127,2.5818217051737,2.56281162564955,2.85862741558372,2.52975268297531,2.78663875353043,2.79694620337411,2.53249002845248,2.65055034923941,3.00734764178322,2.44061591303735,2.89720840006981,2.67981840431221,2.67542544860099,3.06337701142357,3.05090442118983,2.93472563892274,3.05120799278657,2.25471117879618,2.47018622892467,3.05630442435911,2.69105274459178,2.5291398934078,3.05701958135434,2.50806487619318,2.72727482430263,2.81915882200509,2.6332525171474,2.9213424144101,2.67192572308812,2.78965120879341,2.46716026289667,2.97685700949317,2.92988809344385,2.53153639339077,2.86705258859506,2.54565342409633,2.86270667691637,2.59913359512281,2.9570011503564,2.98362628712453,2.37546470726074,2.56995297290945,2.68119260271833,2.95772458339958,2.76466919895983,2.65498107063797,2.66782054663714,2.26281877908994,3.00249055941687,2.42742727411306,2.74575869622718,2.75090644422166,2.6389171007596,2.70707066318067,2.77766782881939,2.76639983295605,2.85729328752067,2.51619646555709,2.62109185628089,2.63069858900805
"127",2.72248687086312,2.35800389052496,2.91446083973896,2.85919085395824,3.1547628158035,3.21206902315857,2.85245864436652,2.98309719000491,2.93936447643342,2.91861870080806,2.74371059908054,3.1275044570295,3.21704284558371,2.82507867307176,2.65043380965189,3.16249683771006,2.84528335115367,3.04461277687317,2.97685414657622,2.74019189922221,3.09510655732866,3.05859397738625,2.74595849351414,3.10999340868633,2.87028536533927,3.24699623240327,3.22100878537309,2.59762115214713,3.26617198297519,2.94418090539993,3.31535228457024,3.39225320119156,2.31138561392297,3.31811970606862,3.05883537421095,2.66494737833639,2.7296385279925,2.67871636126419,3.20362264796729,2.83446044330565,2.68897346141118,2.65214960540165,2.56047006454815,2.70037809052155,2.66351600469832,2.8695947027424,2.70714312284928,3.08967554556239,2.41188264384249,2.68431450714388,2.64498111856013,2.25446046017475,2.64831487128731,2.77732349296329,2.94129584683284,2.68198704027543,3.00307906441045,2.92152065776505,2.88674375488771,2.74710870599074,2.60636389623123,2.84707268604794
"128",2.51385491897074,2.2494093365535,2.78307330509731,2.67351278278745,3.01115476826958,3.08073288325016,2.72672517199327,2.88306564583813,2.69663046700736,2.69489024820868,2.68054966117495,2.94326444707944,3.04271282700854,2.59293139612945,2.44355633058495,2.90802836755272,2.76289415729313,2.92860833825051,3.01235206191417,2.82895458840821,2.79332057594363,2.99478441680081,2.73926075099919,2.97894989714557,2.59037642914545,2.96340765332349,2.75812998851022,2.51338242750378,3.28812173628727,3.04657858144453,3.25012619300492,3.31143147373673,2.49667023871842,3.35567774643634,2.84661232554281,2.88077430399634,2.54321412695998,2.34064981065231,3.06087246715199,2.73517557566417,2.602708234674,2.49051153635777,2.60658153517954,2.86202920667718,2.93098212385899,2.84018453651999,2.69948108524859,2.55968523396293,2.75313091224259,2.76770210244319,2.63887346253363,2.31839988714638,2.68715202269639,2.93038861824432,3.11249440321009,2.8414681869129,2.96597326423484,2.69622747939004,2.96767197579703,2.75505120136658,2.75062505243315,2.85667754516289
"129",2.76210625322009,2.34668297154002,2.81984569824606,2.46291809094837,2.79392040919134,3.13934098331363,2.90999905633937,2.94885107403891,2.50266093417148,2.77717752091862,2.7473778166035,2.71022000055802,2.85749608003347,2.46918298596071,2.49028864257691,2.75582247050336,2.78519899298984,2.8447458084747,2.98732544239743,2.58813018784307,2.60302522312759,2.95147108995635,2.62556065856018,2.79315278872768,2.81649815396306,2.76629663548186,2.74068730197707,2.44693307058887,3.04004182569613,2.91623477194622,3.21881111859276,3.17154910246667,2.66768404813462,3.07353139856393,2.77669664493373,2.95900082445832,2.93534475285805,2.49038343029033,2.82829729617684,2.35454059688521,2.68737621786876,2.57063340847548,2.82064882825564,2.71464300112104,2.88914616921565,2.91721264278175,2.78524884221745,2.42395000706701,2.46127149080693,2.94261378142129,2.86519950299517,2.24568228097073,2.70080535784316,3.08115957711582,3.05348418471634,2.85467336636267,2.95034537885057,2.36939909473229,3.0278452768732,2.70224092207029,2.64608622229366,2.88870308451252
"130",2.55608831665356,2.24925952132078,2.61489985130719,2.57866785641654,2.90780556742485,2.99612076258294,2.66259021831814,2.89312066314056,2.83100624376674,2.63688013883641,2.69175099224928,3.2051116197193,3.124434934339,2.61655952887783,2.54310688051372,3.06171535125187,2.79076090279108,3.01642531919396,3.04083912030553,2.7521704558992,2.93375863711208,2.99969806039891,2.61397520693407,2.88745764526878,2.62166951803691,2.959770966595,2.87872639995474,2.59767462225298,3.19428464620915,3.16176467632597,3.16846507227768,3.18694046563718,2.65725191073017,3.42813417823767,3.02034006468907,2.8091462648123,2.58961873048578,2.57167390055284,3.08212265558179,2.67498966553945,2.71432766372434,2.51373351777491,2.60834816105434,2.6289646271689,2.75364433068786,2.89623057066821,2.7299237363796,3.10017144785008,2.6341723508911,2.60676147513739,2.74051663933924,2.24196961191307,2.79162311413468,2.92041423745806,2.97236601540116,2.71119963523198,3.16401322967136,2.98964167025906,2.97239031311709,2.70455051005735,2.59939448885347,2.91693798286377
"131",3.02114636383604,2.87688364281501,2.74402097483649,3.20467877715456,3.29786962892016,3.33124756872942,2.78625173161621,2.70327310296635,2.49353298298448,2.87846937253385,3.09685441975633,2.3597975510344,2.79094894405899,2.74222418656863,2.7374172882408,2.97331319772613,3.21061142931962,3.11508188165497,3.09021084597772,2.88857470180831,2.81995007412798,2.90002283432862,2.77262054814086,2.55008305418938,3.19869762837607,2.53574495712066,2.7838410735131,2.34829512539456,3.0676431000557,3.04849373709293,3.03159474672733,2.85560318987935,2.82338374172714,2.86790185968062,2.57887548667801,2.83858701881364,2.61852399006944,2.48190283706457,2.77337041246483,2.73923106376957,2.98850767678202,2.82749608532946,2.77220798297517,2.98404493366899,3.04148498266793,3.10052303842794,2.61845473033321,2.45272536812383,2.59407057795588,3.01219112131673,3.05487768674233,2.23202993762013,2.35031102523963,2.98729973017777,3.15037298656528,2.77776564289231,2.75674352770186,2.81847662958337,2.75595484991991,2.80353649005097,2.87697589454612,2.75257754189844
"132",2.51658875512391,2.6656369110397,2.68529206034023,2.59740615233253,2.80468320752742,2.94465346928214,2.68580544537767,2.7657129652447,2.59536689524766,2.4551114502193,2.65053914337473,2.86052688658668,2.72220980132232,2.44898561589096,2.57398450037991,2.75664342501944,2.66567839150308,2.76604372589679,2.89914362446652,2.68089310132847,2.75459529340723,2.80767159964867,2.38621418191095,2.76250976364165,2.70995616369042,2.60137460095534,2.6908926435336,2.54591820019588,2.95211035585507,3.48290105472308,3.21626082947651,3.16538643561183,2.62767303176662,3.07967580671669,2.88051898357502,2.91151612934115,3.39622147985294,2.43957559391279,2.83556009236752,2.50197252544385,2.68995739178908,2.66174717687796,2.4782806040032,2.57692580282759,2.81312017855351,3.05268874882438,2.60255663784799,2.36373488099941,2.49882726352563,2.35092979056995,2.80610036186598,2.2594192660063,2.86382253474879,3.15406857058647,2.95459685530068,3.18340617651006,3.13425621084292,2.23086630766354,3.10554816258762,3.16115484612438,2.823327483272,3.24154648059655
"133",3.00778984024267,2.68811564707357,2.6795326234566,2.57191092382951,2.70437218218474,3.34858824996354,2.74827526490307,2.72451138999805,2.70804182768443,2.78128552981257,2.86790022313519,2.5025257400676,2.92898086448962,2.73350933924165,2.57053483764582,3.13854564559989,3.12066851156048,2.849537136487,2.84971791782238,2.74944428187191,2.61529086466653,2.98540900763829,2.87830631820485,2.5233001625222,2.84015054460701,2.5045407110037,3.06930367678922,2.77982688035219,3.18260285348323,3.23214021537675,3.28652351748345,2.99827266356,3.05421660867249,3.15106708715111,2.82959945564774,2.86743065671101,2.56687594946645,2.97678543090688,2.9887484177588,2.78883980584557,2.88408385211774,2.75031872180011,2.23014013043672,2.62832505851819,2.72429066813798,2.94207905312526,2.72596605447359,2.46418929759577,2.77150275947453,2.56510631267515,2.86829576980217,2.22595507289601,2.88674681007835,3.14991797976786,3.25209349217013,3.06080168096666,3.03120080164938,2.96757787505436,2.87820093674242,2.88534786866389,3.11607341250046,2.97120430953402
